record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
C2026_00536,2026-01-23,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,24,1,3,5,4,0,0,0,12,5,45.3,29.4,4.8,0,1,Manual_CSV,
C2026_00537,2026-01-23,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Medical Ward,72,71,57,13,21,0,4,0,0,1,,2,36.8,26.5,6.2,0,4,BedBoard,
C2026_00538,2026-01-23,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,39,3,1,2,2,4,9,0,6,5,72.6,45.3,4.2,0,1,Manual_CSV,
C2026_00539,2026-01-23,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,26,5,6,2,2,1,0,0,5,1,29.2,21.0,5.9,0,2,Manual_CSV,
C2026_00540,2026-01-23,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,33,14,13,2,1,4,0,0,5,1,72.7,54.3,6.3,0,1,Manual_CSV,
C2026_00541,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,34,30,7,11,1,4,23,0,0,11,2,111.7,75.3,5.2,3,2,BedBoard,
C2026_00542,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,20,19,2,10,3,2,1,0,2,6,1,58.1,41.3,3.0,0,1,HIS_A,
C2026_00543,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,63,15,9,2,2,3,0,0,12,4,50.9,35.2,4.6,0,2,HIS_B,
C2026_00544,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,39,7,12,0,2,0,15,2,9,5,62.0,39.8,6.7,0,2,HIS_B,
C2026_00545,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,23,3,6,3,4,1,0,1,5,1,27.7,18.8,4.8,0,0,HIS_A,
C2026_00546,2026-01-23,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,26,5,5,5,0,1,0,0,4,1,36.3,24.5,3.7,0,2,BedBoard,
C2026_00547,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,42,13,3,5,3,33,0,1,11,7,102.4,65.1,4.5,2,1,HIS_A,
C2026_00548,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,34,3,1,2,3,0,0,0,17,5,73.8,56.8,5.2,0,1,HIS_A,
C2026_00549,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Medical Ward,78,77,77,19,14,2,3,2,0,0,13,5,67.1,50.8,6.1,0,3,HIS_A,
C2026_00550,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,52,48,6,7,4,2,0,8,0,10,5,91.7,71.1,6.0,0,4,BedBoard,
C2026_00551,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,32,9,15,2,4,1,0,1,5,2,60.5,46.7,5.0,0,2,BedBoard,
C2026_00552,2026-01-23,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,38,7,1,0,1,3,0,0,7,4,46.8,32.3,2.9,0,1,Manual_CSV,
C2026_00553,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,35,14,13,4,2,38,0,0,9,5,86.9,60.9,5.7,1,3,HIS_A,
C2026_00554,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,24,4,9,0,4,0,0,0,14,4,41.2,33.0,4.5,0,2,HIS_B,
C2026_00555,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,66,15,10,5,4,4,0,2,9,3,58.0,37.2,4.8,0,5,HIS_A,
C2026_00556,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,39,4,6,3,3,1,22,0,11,3,49.1,40.7,6.6,0,2,Manual_CSV,
C2026_00557,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,27,4,9,1,4,2,0,0,3,3,38.1,25.5,3.1,0,1,HIS_B,
C2026_00558,2026-01-24,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,29,8,9,0,2,1,0,2,2,4,16.2,10.1,2.9,0,1,BedBoard,
C2026_00559,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,39,13,-1,0,4,32,0,0,7,4,93.7,71.6,4.9,1,1,HIS_B,possible extraction error
C2026_00560,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,26,24,2,4,2,4,4,0,0,11,4,61.3,42.6,3.8,0,2,BedBoard,
C2026_00561,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,70,55,10,24,2,3,0,0,0,6,5,29.0,24.1,6.0,0,2,Manual_CSV,
C2026_00562,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,40,7,2,1,2,4,5,1,8,4,79.4,52.0,4.3,0,1,BedBoard,
C2026_00563,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,22,1,0,3,1,0,0,0,3,3,44.7,32.4,2.0,0,2,BedBoard,
C2026_00564,2026-01-24,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Obstetrics,40,40,29,9,0,2,4,1,0,0,5,2,32.9,26.1,3.4,0,2,BedBoard,
C2026_00565,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,34,23,14,15,0,1,25,0,2,11,4,84.4,68.4,4.4,5,1,HIS_B,
C2026_00566,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,21,3,1,3,0,1,0,2,8,3,49.3,32.9,5.0,0,2,Manual_CSV,
C2026_00567,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,69,58,12,18,1,2,1,0,0,6,7,69.6,55.4,3.8,0,5,BedBoard,
C2026_00568,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,35,4,1,0,1,0,9,0,7,5,67.7,51.2,3.6,0,2,HIS_A,
C2026_00569,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,22,3,0,3,5,0,0,1,1,1,,39.9,5.2,0,2,BedBoard,
C2026_00570,2026-01-24,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,28,3,0,1,2,0,0,0,4,4,16.6,11.7,3.8,0,3,HIS_B,
C2026_00571,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,36,13,13,3,3,37,0,0,13,6,82.6,63.3,3.8,1,0,BedBoard,
C2026_00572,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,29,1,0,4,2,0,0,0,14,3,52.3,34.1,3.9,0,2,HIS_A,
C2026_00573,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,69,18,15,2,4,3,0,0,9,3,47.3,38.5,3.3,0,4,HIS_B,
C2026_00574,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,62,9,4,2,3,3,11,2,9,6,80.2,50.1,4.4,0,1,HIS_B,capacity reconciliation needed
C2026_00575,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,37,27,7,3,3,0,2,0,0,4,1,50.4,34.6,4.7,0,1,HIS_B,
C2026_00576,2026-01-24,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,39,4,6,2,3,0,0,1,4,4,35.7,26.2,6.5,0,1,HIS_A,
C2026_00577,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,34,12,18,3,3,37,0,1,16,6,90.0,76.3,4.0,2,2,HIS_B,
C2026_00578,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,28,4,0,1,4,0,0,1,16,3,46.2,34.4,5.1,0,1,HIS_B,
C2026_00579,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,73,61,13,11,3,3,0,0,0,8,4,48.1,38.0,1.8,0,4,BedBoard,
C2026_00580,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,44,6,13,2,1,0,9,1,5,5,63.3,50.9,4.4,0,3,HIS_A,
C2026_00581,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,28,2,7,4,3,0,0,1,1,3,51.0,37.0,2.7,0,0,HIS_B,
C2026_00582,2026-01-25,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,29,5,5,4,2,0,0,0,3,5,40.7,28.4,4.6,0,1,Manual_CSV,
C2026_00583,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,36,31,9,12,0,5,26,0,1,7,6,99.3,76.6,7.7,1,0,HIS_B,night shift estimate
C2026_00584,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,23,4,3,1,2,1,0,1,12,2,47.4,37.8,4.3,0,2,HIS_B,
C2026_00585,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,63,13,13,1,0,4,0,0,10,5,56.7,41.2,5.2,0,5,BedBoard,
C2026_00586,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,46,38,6,0,1,2,2,7,0,6,2,43.7,36.9,2.1,0,2,Manual_CSV,
C2026_00587,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,23,8,7,0,3,1,0,0,1,2,74.4,52.8,2.5,0,1,HIS_B,
C2026_00588,2026-01-25,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,28,6,8,0,1,4,0,0,5,5,36.9,27.7,3.0,0,0,Manual_CSV,
C2026_00589,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,34,25,10,10,3,3,39,0,0,7,4,86.1,62.6,4.1,3,0,HIS_B,
C2026_00590,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,21,0,0,6,1,3,0,0,12,2,58.9,38.7,5.1,0,1,BedBoard,
C2026_00591,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Medical Ward,69,69,62,10,13,3,3,0,0,2,9,3,54.6,38.0,4.9,0,4,HIS_B,
C2026_00592,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,32,5,0,3,1,0,2,0,5,2,61.1,41.6,5.5,0,3,HIS_B,
C2026_00593,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,20,1,7,1,4,2,0,0,2,1,42.1,34.6,5.8,0,2,HIS_B,
C2026_00594,2026-01-25,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,29,10,8,5,2,3,0,0,2,4,51.4,42.6,4.2,0,2,HIS_B,
C2026_00595,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,37,13,10,2,0,28,0,0,11,6,70.1,56.0,1.3,0,3,HIS_B,
C2026_00596,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,29,4,10,1,4,1,0,0,13,3,38.8,32.8,3.6,0,2,BedBoard,
C2026_00597,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,66,17,20,4,0,2,0,1,11,3,56.9,39.1,3.9,0,5,HIS_A,
C2026_00598,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,38,4,3,4,1,2,12,1,4,4,44.7,27.9,3.6,0,1,HIS_A,
C2026_00599,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,28,9,5,1,3,0,0,1,7,2,22.4,16.3,2.8,0,0,HIS_B,
C2026_00600,2026-01-25,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,36,7,5,4,1,0,0,4,6,3,59.8,44.4,5.9,0,2,HIS_A,
C2026_00601,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,38,11,9,0,4,29,0,0,13,6,80.6,62.8,5.9,1,1,HIS_A,
C2026_00602,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,28,27,6,10,1,5,0,0,1,11,4,52.7,41.4,5.1,0,2,HIS_B,
C2026_00603,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,78,14,7,3,2,0,0,0,14,4,63.4,42.7,3.9,0,3,Manual_CSV,capacity reconciliation needed
C2026_00604,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,42,1,4,1,0,0,11,1,9,5,84.8,71.9,2.5,0,0,HIS_A,
C2026_00605,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,30,5,6,0,3,3,0,0,6,2,43.2,32.3,7.2,0,1,HIS_A,
C2026_00606,2026-01-26,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,42,32,3,3,2,3,0,0,0,3,3,29.1,18.6,3.5,0,1,HIS_A,
C2026_00607,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,32,14,14,1,3,27,0,2,7,6,94.9,63.1,2.5,3,0,HIS_B,
C2026_00608,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,25,0,0,1,6,0,0,1,13,5,72.3,54.6,5.0,0,2,Manual_CSV,
C2026_00609,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,71,62,12,10,1,3,0,0,0,8,4,47.1,34.7,2.8,0,1,HIS_A,
C2026_00610,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,45,2,0,2,0,0,7,1,8,5,59.6,44.0,4.0,0,1,HIS_A,
C2026_00611,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,27,3,9,3,5,4,0,0,6,1,45.5,32.9,4.9,0,2,Manual_CSV,
C2026_00612,2026-01-26,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,32,11,10,2,0,2,0,0,3,3,49.2,41.7,3.6,0,3,BedBoard,
C2026_00613,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,32,11,10,3,2,23,0,0,12,6,106.3,76.6,4.8,5,1,BedBoard,
C2026_00614,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,21,4,1,3,4,1,0,0,11,3,50.8,34.5,6.4,0,1,HIS_B,
C2026_00615,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,67,57,14,15,3,0,0,0,0,9,4,44.7,36.2,6.2,0,3,BedBoard,
C2026_00616,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,35,3,12,2,3,5,9,1,4,4,56.9,46.4,3.6,0,2,Manual_CSV,
C2026_00617,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,31,18,8,11,3,2,1,0,0,2,4,37.4,28.4,2.4,0,2,Manual_CSV,
C2026_00618,2026-01-26,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,36,27,3,4,4,2,0,0,0,,1,34.2,22.6,3.4,0,2,BedBoard,
C2026_00619,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,43,12,13,3,4,14,0,0,9,7,89.7,56.8,4.6,2,2,HIS_B,
C2026_00620,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,32,32,0,0,5,1,0,0,1,19,5,48.8,33.6,6.0,0,2,HIS_A,
C2026_00621,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,77,74,19,10,0,0,0,0,0,9,3,66.2,42.2,3.0,0,1,HIS_A,
C2026_00622,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,53,5,2,3,2,2,10,2,13,3,99.1,63.8,6.2,0,4,HIS_A,
C2026_00623,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,29,2,4,1,2,0,0,0,4,3,57.7,45.5,3.2,0,1,Manual_CSV,
C2026_00624,2026-01-26,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,39,4,0,5,0,2,0,0,4,4,55.3,37.8,4.0,0,3,HIS_B,
C2026_00625,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,42,40,16,17,1,2,20,0,0,12,9,89.5,55.6,6.4,2,1,Manual_CSV,late update
C2026_00626,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,29,26,3,0,1,4,0,0,0,12,3,54.2,42.7,4.5,0,0,Manual_CSV,
C2026_00627,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,76,66,18,21,3,3,3,0,0,11,4,56.7,47.6,1.4,0,3,Manual_CSV,
C2026_00628,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,45,8,12,2,2,1,13,0,7,2,65.4,49.2,5.1,0,4,HIS_A,
C2026_00629,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,35,26,4,2,0,2,0,0,1,5,1,58.8,38.8,3.4,0,2,HIS_A,
C2026_00630,2026-01-27,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,35,6,9,1,0,0,0,0,5,4,0,31.8,3.2,0,3,HIS_B,wait-time outlier
C2026_00631,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,38,31,9,5,4,4,24,0,2,9,4,90.3,72.1,3.8,4,2,BedBoard,
C2026_00632,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,25,26,7,10,4,2,4,0,1,11,4,77.7,65.6,4.3,0,2,HIS_A,
C2026_00633,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,72,62,20,13,1,2,3,0,1,12,3,56.6,37.4,7.2,0,2,Manual_CSV,
C2026_00634,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,37,5,5,3,2,0,12,2,8,1,,36.0,4.3,0,0,HIS_B,
C2026_00635,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,33,27,3,7,4,0,2,0,1,4,2,51.6,39.5,3.9,0,2,BedBoard,
C2026_00636,2026-01-27,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,30,6,10,2,2,0,0,0,,3,74.3,63.8,5.1,0,2,Manual_CSV,
C2026_00637,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,35,34,8,10,2,2,34,0,0,8,8,83.2,60.5,2.8,1,2,HIS_A,
C2026_00638,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,22,22,0,0,3,2,0,0,1,7,3,76.9,54.9,6.1,0,1,HIS_A,
C2026_00639,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,58,15,13,3,4,0,0,0,11,4,53.5,39.2,4.5,0,1,HIS_B,
C2026_00640,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,38,1,3,1,1,0,11,0,4,2,53.8,43.8,5.6,0,3,Manual_CSV,
C2026_00641,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,,31,29,24,4,1,1,0,3,0,0,9,2,44.7,31.3,4.2,0,0,BedBoard,
C2026_00642,2026-01-27,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,30,3,7,4,4,3,0,0,6,1,34.5,21.6,4.7,0,1,Manual_CSV,
C2026_00643,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,43,38,11,1,4,4,26,0,0,10,6,104.5,86.7,4.6,0,1,HIS_A,
C2026_00644,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,29,1,0,2,2,0,0,0,13,5,,42.3,1.7,0,1,BedBoard,
C2026_00645,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,77,78,16,13,5,3,2,0,0,8,5,70.5,47.8,5.9,0,4,HIS_B,
C2026_00646,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,48,4,10,2,1,5,10,0,7,4,85.5,70.9,6.3,0,1,Manual_CSV,
C2026_00647,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,37,30,6,9,3,2,0,0,1,6,3,51.4,34.2,4.1,0,1,Manual_CSV,late update
C2026_00648,2026-01-27,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,39,5,7,3,2,0,0,1,6,7,44.4,33.7,6.3,0,2,BedBoard,
C2026_00649,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,42,41,34,10,17,2,0,36,0,1,12,7,87.4,69.0,6.7,3,3,BedBoard,
C2026_00650,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,30,30,32,1,0,3,1,0,0,0,14,7,63.4,51.7,4.7,0,1,HIS_A,
C2026_00651,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,76,75,66,13,15,3,2,0,0,0,7,2,70.5,59.6,4.1,0,5,Manual_CSV,
C2026_00652,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,52,46,6,13,4,3,1,12,1,7,4,88.3,66.2,1.5,0,4,HIS_B,
C2026_00653,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,26,1,0,1,3,0,0,0,3,6,59.9,37.4,5.7,0,2,HIS_B,
C2026_00654,2026-01-28,Comparison_2026_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,34,9,8,0,2,0,0,0,5,2,44.4,31.9,4.0,0,2,HIS_B,
C2026_00655,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,38,37,31,14,18,5,3,28,0,0,11,5,89.1,59.4,4.3,4,3,HIS_A,
C2026_00656,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,26,24,24,2,0,2,2,3,0,0,11,2,78.9,51.6,7.1,0,1,HIS_A,
C2026_00657,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,72,70,63,8,3,5,3,4,0,0,12,5,68.3,58.6,5.2,0,3,BedBoard,
C2026_00658,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,41,2,0,4,1,0,14,2,7,3,71.2,55.5,6.3,0,2,Manual_CSV,
C2026_00659,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,24,5,6,0,1,0,0,1,5,2,40.9,27.5,3.4,0,1,HIS_A,
C2026_00660,2026-01-28,Comparison_2026_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,33,10,10,0,1,5,0,0,3,2,49.0,40.8,3.9,0,1,HIS_A,
C2026_00661,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,35,32,26,9,5,3,2,28,0,1,6,5,77.5,61.4,2.2,0,1,Manual_CSV,
C2026_00662,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,23,23,20,3,9,4,0,3,0,0,9,2,82.7,59.2,5.9,0,1,BedBoard,
C2026_00663,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,69,68,67,15,18,1,5,5,0,0,13,3,67.5,58.0,4.7,0,4,HIS_B,
C2026_00664,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,42,38,10,12,0,1,0,7,2,6,4,100.7,65.5,4.4,0,0,BedBoard,
C2026_00665,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,21,7,6,2,3,0,0,0,4,1,54.9,43.6,3.6,0,0,Manual_CSV,
C2026_00666,2026-01-28,Comparison_2026_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,30,1,4,3,4,0,0,0,6,1,35.1,23.8,2.9,0,0,BedBoard,
C2026_00667,2026-01-28,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,44,44,39,15,18,1,1,34,0,0,12,5,107.6,69.0,4.2,1,1,BedBoard,
C2026_00668,2026-01-28,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,32,31,30,0,0,3,4,0,0,0,14,4,76.3,55.4,5.0,0,0,Manual_CSV,
C2026_00669,2026-01-28,Comparison_2026_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,78,78,72,15,19,3,2,2,0,0,9,4,72.5,48.1,3.5,0,2,Manual_CSV,
