record_id,date,period,hospital_id,hospital_name,region,department,total_beds,operational_beds,occupied_beds_morning,admissions,discharges,transfers_in,transfers_out,emergency_arrivals,elective_surgeries,cancellations,staff_nurses,staff_doctors,avg_wait_time_min,median_wait_time_min,bed_turnover_time_hr,patients_left_without_seen,isolation_beds_used,source_system,notes
B2025_00551,2025-01-23,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,30,0,0,2,3,1,0,1,4,1,56.3,42.6,4.0,0,2,HIS_B,
B2025_00552,2025-01-23,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,46,41,6,5,4,1,5,0,4,6,4,64.3,44.0,5.2,0,1,HIS_A,
B2025_00553,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,42,12,8,3,0,37,0,1,10,4,142.0,97.5,6.1,3,0,BedBoard,capacity reconciliation needed
B2025_00554,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,27,3,10,2,1,2,0,0,15,3,64.3,48.4,5.6,0,2,HIS_A,
B2025_00555,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,71,70,11,6,2,2,1,0,0,10,4,82.7,67.6,3.6,0,5,BedBoard,
B2025_00556,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,41,12,15,2,3,4,8,1,9,5,71.0,49.4,5.2,0,3,BedBoard,
B2025_00557,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,32,3,3,0,5,0,0,0,1,1,45.9,34.4,3.2,0,0,HIS_A,
B2025_00558,2025-01-24,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,35,5,,1,1,2,0,2,6,4,60.3,43.8,4.3,0,3,HIS_A,
B2025_00559,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,32,8,4,3,0,20,0,0,4,3,102.6,67.0,5.9,2,1,Manual_CSV,
B2025_00560,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,22,22,5,3,3,3,2,0,0,12,3,50.9,32.8,6.9,0,0,HIS_A,
B2025_00561,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,70,8,6,1,3,3,0,2,13,6,62.1,47.7,5.6,0,4,Manual_CSV,
B2025_00562,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,38,2,0,0,2,0,12,0,6,3,75.9,59.3,4.8,0,2,HIS_B,
B2025_00563,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,24,6,3,4,3,2,0,0,3,2,43.2,28.3,5.1,0,2,HIS_B,
B2025_00564,2025-01-24,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,36,4,6,3,1,2,0,0,7,2,47.9,32.4,4.6,0,1,HIS_B,
B2025_00565,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,30,24,4,12,2,3,20,0,0,3,2,91.0,62.9,4.3,3,2,Manual_CSV,
B2025_00566,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,19,19,3,9,5,2,0,0,0,10,3,73.0,53.2,5.1,0,0,HIS_A,
B2025_00567,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,66,10,17,1,0,0,0,0,10,5,79.7,67.5,4.7,0,1,Manual_CSV,
B2025_00568,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,40,11,11,2,4,6,7,1,8,5,73.4,55.8,6.2,0,2,HIS_B,
B2025_00569,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,19,1,0,1,1,0,0,0,8,1,33.6,24.4,2.9,0,1,HIS_B,
B2025_00570,2025-01-24,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,30,3,4,0,3,0,0,0,5,3,16.9,13.7,4.6,0,0,BedBoard,
B2025_00571,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,42,43,11,15,3,2,36,0,1,9,5,,108.8,4.2,7,2,HIS_A,
B2025_00572,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,28,30,3,0,1,4,1,0,1,15,1,63.4,52.1,3.8,0,1,BedBoard,
B2025_00573,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,74,74,18,18,6,2,3,0,0,12,5,85.4,57.7,5.4,0,2,Manual_CSV,
B2025_00574,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,53,10,16,3,2,2,12,0,11,3,91.3,74.0,6.9,0,1,BedBoard,
B2025_00575,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,35,3,12,5,1,2,0,0,7,4,52.7,41.6,5.9,0,2,Manual_CSV,
B2025_00576,2025-01-24,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,37,5,4,2,2,0,0,0,7,3,55.6,35.6,6.2,0,2,Manual_CSV,
B2025_00577,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,33,13,17,0,4,22,0,0,8,1,130.8,99.9,5.3,5,1,Manual_CSV,
B2025_00578,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,28,25,7,13,0,2,0,0,0,12,3,42.2,33.8,6.1,0,0,HIS_A,
B2025_00579,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,61,14,10,2,0,2,0,0,11,3,86.9,68.0,3.0,0,2,HIS_B,
B2025_00580,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,40,1,0,1,2,2,9,2,12,4,67.2,49.3,6.4,0,1,Manual_CSV,
B2025_00581,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,26,6,3,2,3,4,0,0,3,3,51.1,43.1,6.2,0,1,Manual_CSV,
B2025_00582,2025-01-25,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,36,4,0,2,3,1,0,0,5,4,60.4,46.0,6.1,0,3,BedBoard,
B2025_00583,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,26,12,15,2,3,25,0,2,8,4,98.8,84.3,4.5,4,1,BedBoard,
B2025_00584,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,22,21,5,8,1,2,0,0,0,9,5,34.4,29.1,6.1,0,1,Manual_CSV,
B2025_00585,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,59,14,11,4,5,4,0,0,7,2,74.9,62.2,5.5,0,2,HIS_A,
B2025_00586,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,37,7,15,0,2,0,8,0,5,2,28.3,22.3,7.1,0,1,Manual_CSV,
B2025_00587,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,22,0,0,0,2,1,0,0,6,4,36.1,26.0,3.7,0,2,BedBoard,
B2025_00588,2025-01-25,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,27,7,15,2,3,3,0,0,7,1,48.1,40.7,3.7,0,1,HIS_A,
B2025_00589,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,24,9,6,3,3,22,0,1,6,1,115.0,81.0,4.5,2,2,Manual_CSV,
B2025_00590,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,19,17,1,3,2,2,2,0,1,8,1,59.5,50.4,4.2,0,1,HIS_B,
B2025_00591,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,65,52,13,18,0,3,1,0,1,13,3,66.9,43.0,3.9,0,4,HIS_B,
B2025_00592,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,35,3,2,1,3,0,8,0,6,2,68.8,44.2,2.6,0,3,Manual_CSV,
B2025_00593,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,29,18,1,0,2,0,0,0,0,3,2,12.8,8.4,6.3,0,1,HIS_A,
B2025_00594,2025-01-25,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,37,27,0,0,3,0,0,0,0,3,2,31.3,23.0,2.7,0,1,HIS_A,
B2025_00595,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,31,12,3,2,5,34,0,0,9,7,93.7,65.6,3.8,6,1,BedBoard,
B2025_00596,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,29,3,10,2,3,3,0,0,15,4,78.9,64.9,4.1,0,1,Manual_CSV,
B2025_00597,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Medical Ward,76,74,72,11,6,2,1,3,0,0,10,5,46.4,37.9,5.0,0,2,HIS_A,
B2025_00598,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,42,3,5,0,2,0,13,0,8,4,59.9,42.0,5.9,0,3,BedBoard,
B2025_00599,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,28,4,6,4,1,5,0,0,3,4,36.5,29.7,3.3,0,1,Manual_CSV,
B2025_00600,2025-01-25,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,44,35,4,8,3,2,0,0,0,8,2,44.2,36.4,2.6,0,3,HIS_B,
B2025_00601,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,34,11,6,5,1,28,0,0,8,3,117.7,76.4,5.1,2,3,BedBoard,
B2025_00602,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,24,0,0,2,3,2,0,0,12,5,65.5,49.0,4.3,0,1,HIS_B,
B2025_00603,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,73,61,14,13,2,5,5,0,0,7,3,67.0,47.5,6.9,0,4,Manual_CSV,
B2025_00604,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,49,40,3,1,3,2,0,7,0,11,5,81.4,61.6,4.2,0,4,HIS_B,
B2025_00605,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,26,5,4,4,3,5,0,1,4,3,46.4,31.1,4.5,0,2,BedBoard,
B2025_00606,2025-01-26,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Obstetrics,44,44,30,5,9,2,3,2,0,0,6,1,26.1,18.6,3.4,0,3,BedBoard,
B2025_00607,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,30,11,9,0,2,23,0,0,10,3,89.0,59.6,4.3,3,1,Manual_CSV,
B2025_00608,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,20,1,4,3,2,0,0,0,9,3,77.9,50.8,2.9,0,0,HIS_A,
B2025_00609,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,70,,14,8,1,3,2,0,0,10,3,72.9,47.0,7.3,0,4,Manual_CSV,
B2025_00610,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,48,34,9,13,5,2,1,18,2,6,1,55.0,41.8,3.8,0,2,HIS_B,
B2025_00611,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,23,0,0,1,3,0,0,0,2,1,44.4,35.4,5.0,0,2,HIS_B,
B2025_00612,2025-01-26,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,39,30,6,14,1,1,0,0,1,5,3,40.4,34.6,6.3,0,2,HIS_A,
B2025_00613,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,31,22,11,11,2,2,22,0,0,3,2,103.0,87.5,5.9,4,2,HIS_A,
B2025_00614,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,19,1,0,2,2,2,0,1,8,1,62.2,40.1,6.2,0,1,HIS_B,
B2025_00615,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,67,54,11,16,2,3,1,0,0,9,3,35.4,24.9,4.2,0,2,BedBoard,
B2025_00616,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,45,34,4,1,3,1,0,12,3,5,2,45.8,36.6,4.9,0,3,BedBoard,
B2025_00617,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,21,6,6,2,1,0,0,1,2,2,71.0,55.0,2.3,0,1,BedBoard,
B2025_00618,2025-01-26,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,23,7,3,2,2,0,0,0,4,2,17.0,11.0,2.9,0,1,HIS_A,
B2025_00619,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,40,32,10,12,4,1,31,0,0,10,5,77.6,64.4,4.2,1,2,BedBoard,
B2025_00620,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,29,9,7,2,1,2,0,0,16,4,44.9,37.7,5.8,0,1,HIS_B,
B2025_00621,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,65,12,10,1,4,0,0,0,10,4,73.6,49.4,3.1,0,4,HIS_A,
B2025_00622,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,53,41,8,8,0,2,0,8,1,6,3,49.7,38.5,4.7,0,1,BedBoard,
B2025_00623,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,40,29,0,4,2,0,2,0,2,6,3,30.2,25.4,4.9,0,1,HIS_B,
B2025_00624,2025-01-26,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,36,5,5,1,1,2,0,0,5,2,49.3,32.6,5.9,0,1,BedBoard,
B2025_00625,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,38,35,13,12,6,0,17,0,0,10,5,91.0,66.2,6.7,0,1,Manual_CSV,
B2025_00626,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,26,5,8,2,5,2,0,0,11,4,58.0,41.9,3.9,0,2,Manual_CSV,
B2025_00627,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,71,14,18,2,0,1,0,1,11,3,49.9,36.8,4.9,0,2,BedBoard,
B2025_00628,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,50,41,11,11,1,2,3,11,0,8,5,67.2,45.6,5.2,0,2,BedBoard,
B2025_00629,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,37,27,7,11,1,2,3,0,0,5,1,,34.8,5.6,0,1,BedBoard,
B2025_00630,2025-01-27,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,35,8,4,3,4,2,0,0,5,2,47.0,34.8,4.8,0,3,Manual_CSV,
B2025_00631,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,32,12,10,2,3,30,0,1,6,3,119.2,76.0,4.3,2,1,HIS_B,
B2025_00632,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,25,4,8,1,0,0,0,1,12,6,69.1,43.2,5.6,0,0,BedBoard,
B2025_00633,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,68,61,11,3,4,1,3,0,0,10,3,70.5,52.7,5.3,0,1,HIS_A,
B2025_00634,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,40,8,5,3,3,2,13,1,10,6,44.0,31.2,5.7,0,2,HIS_B,
B2025_00635,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,34,26,5,6,2,3,2,0,2,7,4,54.7,41.9,5.6,0,2,HIS_B,
B2025_00636,2025-01-27,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,32,1,2,2,1,0,0,1,7,3,43.6,36.9,5.2,0,2,HIS_A,
B2025_00637,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,32,25,17,16,0,5,28,0,1,8,3,114.5,72.1,5.7,2,2,Manual_CSV,
B2025_00638,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,20,3,3,3,0,0,0,2,8,4,60.8,43.6,3.4,0,1,BedBoard,
B2025_00639,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,65,53,13,16,0,1,3,0,0,9,3,66.1,47.6,7.8,0,2,Manual_CSV,
B2025_00640,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,43,34,3,5,2,1,0,13,0,6,2,57.9,38.6,2.1,0,1,HIS_B,
B2025_00641,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,23,0,2,3,3,2,0,1,7,2,28.0,23.3,4.3,0,2,Manual_CSV,
B2025_00642,2025-01-27,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,30,7,9,0,3,0,0,0,,1,62.3,38.8,6.1,0,1,HIS_B,
B2025_00643,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,41,37,10,6,1,3,34,0,1,10,4,117.6,95.7,4.3,1,2,BedBoard,
B2025_00644,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,29,30,8,8,2,2,1,0,0,14,4,61.4,43.2,3.8,0,2,HIS_B,
B2025_00645,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,75,81,10,17,2,2,2,0,0,14,6,99.2,74.0,5.9,0,1,HIS_B,
B2025_00646,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,51,8,12,0,4,0,7,3,10,4,102.3,70.7,4.3,0,4,Manual_CSV,
B2025_00647,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,38,35,6,3,2,4,1,0,0,8,3,74.0,59.5,6.9,0,2,HIS_B,
B2025_00648,2025-01-27,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,41,4,2,3,3,0,0,0,6,1,48.9,32.0,4.2,0,1,HIS_A,
B2025_00649,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency,40,40,37,10,3,3,0,29,0,0,11,3,105.2,89.2,2.4,5,1,Manual_CSV,
B2025_00650,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,29,0,0,2,3,1,0,0,12,3,89.8,70.0,7.2,0,1,BedBoard,
B2025_00651,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,74,69,7,4,2,1,0,0,2,11,2,66.0,44.4,4.1,0,6,Manual_CSV,
B2025_00652,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgery,52,51,47,4,0,4,0,0,9,0,8,4,72.2,56.4,3.8,0,4,Manual_CSV,
B2025_00653,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,36,29,1,2,2,0,1,0,1,1,4,49.2,37.9,5.5,0,1,Manual_CSV,
B2025_00654,2025-01-28,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,44,32,6,0,6,2,4,0,1,1,3,48.0,32.2,6.7,0,3,BedBoard,
B2025_00655,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,35,28,12,15,3,0,36,0,0,6,4,117.9,84.6,4.4,2,2,Manual_CSV,
B2025_00656,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,24,24,0,0,2,3,0,0,1,10,2,56.5,42.3,3.6,0,0,Manual_CSV,
B2025_00657,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,68,65,14,16,0,4,1,0,1,7,1,56.7,39.6,5.5,0,1,BedBoard,
B2025_00658,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,45,39,10,3,3,3,3,17,3,8,2,57.9,49.8,5.5,0,1,Manual_CSV,
B2025_00659,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,31,21,3,10,2,2,0,0,1,5,1,15.9,10.4,6.8,0,2,HIS_B,
B2025_00660,2025-01-28,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,40,32,13,12,0,4,0,0,1,3,4,73.9,49.8,4.3,0,1,Manual_CSV,
B2025_00661,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Emergency,33,33,29,12,7,1,3,25,0,0,9,5,121.5,91.9,5.7,6,2,HIS_B,
B2025_00662,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,ICU,21,21,20,5,4,1,4,0,0,1,9,1,54.8,38.1,6.9,0,1,HIS_A,
B2025_00663,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,General Medicine,67,66,61,12,13,4,6,0,0,2,9,7,70.5,56.0,4.7,0,2,Manual_CSV,
B2025_00664,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Surgery,45,44,35,8,7,3,1,2,7,1,6,4,52.3,33.4,6.1,0,2,BedBoard,manual entry
B2025_00665,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Pediatrics,31,30,22,2,7,2,3,1,0,0,6,1,59.3,39.4,1.9,0,1,HIS_B,
B2025_00666,2025-01-28,Baseline_2025_Jan_Apr,HOSP_C,Greenfield District Hospital,East,Maternity,37,35,29,6,8,4,3,2,0,0,5,1,30.3,25.2,2.6,0,2,BedBoard,
B2025_00667,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Emergency,42,40,40,10,12,3,3,29,0,1,7,5,131.3,111.2,3.3,4,1,Manual_CSV,
B2025_00668,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,ICU,30,30,30,4,0,3,0,4,0,0,14,3,61.8,43.1,3.6,0,1,HIS_B,
B2025_00669,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,General Medicine,76,76,79,18,23,1,3,1,0,0,12,3,82.3,60.9,5.6,0,4,HIS_B,
B2025_00670,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Surgery,54,54,48,10,6,0,2,4,8,0,11,7,91.3,75.8,5.7,0,3,HIS_B,
B2025_00671,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Pediatrics,40,39,31,5,6,3,1,3,0,1,3,2,66.6,55.7,5.0,0,0,HIS_B,
B2025_00672,2025-01-28,Baseline_2025_Jan_Apr,HOSP_D,Metro Trauma Institute,West,Maternity,46,45,38,7,8,6,1,3,0,0,5,2,68.9,54.5,3.9,0,3,BedBoard,
B2025_00673,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Emergency Dept,40,37,35,7,10,5,2,40,0,0,12,5,124.4,79.2,6.5,4,2,BedBoard,
B2025_00674,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,ICU,28,27,27,0,0,2,3,0,0,0,16,2,79.3,53.0,7.4,0,0,HIS_A,
B2025_00675,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,General Medicine,74,72,70,14,12,2,0,2,0,0,9,5,,54.2,7.2,0,1,BedBoard,
B2025_00676,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Surgical Ward,52,52,48,6,8,4,2,2,8,0,11,4,74.2,52.0,6.8,0,3,HIS_A,
B2025_00677,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Pediatrics,38,38,29,6,5,3,4,3,0,0,5,1,49.9,41.7,4.9,0,2,HIS_A,
B2025_00678,2025-01-29,Baseline_2025_Jan_Apr,HOSP_A,CityCare General Hospital,North,Maternity,44,43,35,6,5,2,0,3,0,0,5,2,38.9,31.1,3.7,0,2,BedBoard,
B2025_00679,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Emergency,36,36,31,13,15,1,1,24,0,2,6,4,121.2,87.7,6.6,3,1,HIS_B,
B2025_00680,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,ICU,24,23,24,5,9,3,1,1,0,1,11,3,83.5,54.4,4.4,0,1,BedBoard,
B2025_00681,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,General Medicine,70,69,58,11,14,2,3,0,0,0,7,5,40.4,31.1,5.6,0,3,Manual_CSV,
B2025_00682,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Surgery,48,47,35,9,7,2,4,3,10,1,5,2,65.3,45.4,3.8,0,1,Manual_CSV,
B2025_00683,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Pediatrics,34,32,23,3,0,0,2,0,0,0,8,3,28.9,19.3,7.0,0,0,HIS_A,
B2025_00684,2025-01-29,Baseline_2025_Jan_Apr,HOSP_B,Lakeside Medical Center,South,Maternity,40,38,29,7,6,1,3,0,0,1,6,3,23.2,15.3,4.2,0,2,BedBoard,
